Carimbo de data/hora;Neologismo;Classe gramatical;Tipologia;Elaborado por:;Contexto 1;Fonte 1;Contexto 2;Fonte 2;Contexto 3;Fonte 3
14/02/2023 20:01;não binário;substantivo e adjetivo;derivação prefixal;;Jovem não binário terá identidade de gênero incluída na certidão de nascimento após acionar a Defensoria Pública;https://g1.globo.com/ba/bahia/noticia/2022/07/06/baiano-nao-binario-tera-identidade-de-genero-incluida-na-certidao-de-nascimento-apos-acionar-a-defensoria-publica.ghtml;Ex-Malhação se declara trans não binária e anuncia novo nome;https://www.metropoles.com/entretenimento/televisao/ex-malhacao-se-declara-trans-nao-binaria-e-anuncia-novo-nome;Grammy 2023: confira a lista completa de vencedores da premiação A cerimônia foi uma das mais diversas da história e premiou artistas latinos, trans e não-binários;https://veja.abril.com.br/coluna/o-som-e-a-furia/grammy-2023-confira-a-lista-completa-de-vencedores-da-premiacao/
02/05/2023 00:04;terraplanista;adjetivo;derivação sufixal;Matheus Lima;Terraplanistas são aqueles que consideram que a superfície da Terra é plana, que ela está parada e o Sol e a Lua seriam menores e mais próximos do que os cientistas dizem. Algumas pessoas acreditam nessa teoria e dentre elas está o zagueiro Pablo, do Flamengo, segundo o portal UOL.;https://extra.globo.com/esporte/flamengo/pablo-do-flamengo-acredita-que-terra-plana-segue-perfis-que-defendem-tema-25673937.html;É falso o convite que está circulando nos grupos de Whatsapp para um evento denominado II Encontro de Terraplanistas em Marataízes em nome da Direita Marataízes.;https://diaadiaes.com.br/e-falso-que-a-direita-marataizes-esteja-realizando-encontro-de-terraplanistas/;A maioria esmagadora dos brasileiros (75%) apoia a democracia, segundo o Datafolha, divulgado nesta sexta (19). Já 7% preferem a ditadura - coincidentemente, a mesma porcentagem de terraplanistas por aqui.;https://noticias.uol.com.br/colunas/leonardo-sakamoto/2022/08/19/brasileiros-que-preferem-ditadura-somam-7-mesmo-numero-de-terraplanistas.htm?cmpid=copiaecola
10/06/2023 14:31;pré-pandemia;adjetivo e substantivo masculino;derivação prefixal;Julia;Transporte aéreo de carga e oferta doméstica superam índices pré-pandemia;https://www.gov.br/anac/pt-br/noticias/2023/transporte-aereo-de-carga-e-oferta-domestica-superam-indices-pre-pandemia;Entrada de turistas receptivos internacionais no país supera o pré-pandemia no primeiro trimestre deste ano;https://www.gov.br/turismo/pt-br/assuntos/noticias/entrada-de-turistas-receptivos-internacionais-no-pais-supera-o-pre-pandemia-no-primeiro-trimestre-deste-ano;Gastos de brasileiros com viagens internacionais podem não voltar ao nível pré-pandemia, diz BC;https://www.cnnbrasil.com.br/economia/gastos-de-brasileiros-com-viagens-internacionais-podem-nao-voltar-ao-nivel-pre-pandemia-diz-bc/
06/08/2023 19:17;ecofriendly;adjetivo;empréstimo;Julia;Praia 'eco-friendly': conheça quatro marcas envolvidas com a causa;https://oglobo.globo.com/ela/moda/noticia/2023/07/15/praia-eco-friendly-conheca-quatro-marcas-envolvidas-com-a-causa.ghtml;Ser eco-friendly é charmoso? Bumble revela como a sustentabilidade influencia na paquera;https://exame.com/tecnologia/amor-verde-como-o-ambientalismo-tem-afetado-a-paquera-em-apps-de-relacionamento/;Manutenção Predial sustentável: as melhores práticas eco-friendly para transformar o edifício em um modelo de eficiência;https://g1.globo.com/rj/rio-de-janeiro/especial-publicitario/araujo-abreu/noticia/2023/07/16/manutencao-predial-sustentavel-as-melhores-praticas-eco-friendly-para-transformar-o-edificio-em-um-modelo-de-eficiencia.ghtml
06/08/2023 19:23;desinformativo;adjetivo;derivação prefixal;Julia;Moraes determina a remoção de 135 postagens com conteúdo desinformativo;https://www.cnnbrasil.com.br/politica/moraes-determina-a-remocao-de-135-postagens-com-conteudo-desinformativo/;Confira abaixo como os vídeos desinformativos fazem montagens inserindo vaias ou aplausos para criticar ou inflar o apoio a políticos, como o presidente Luiz Inácio Lula da Silva (PT) e o ex-presidente Jair Bolsonaro (PL);https://www.terra.com.br/noticias/checamos/tiktok-permite-trend-de-videos-com-audio-manipulado,a96248805820b9937738e91f110731a2lv0pwgpe.html?utm_source=clipboard;Perfis desinformativos que acumulam mais de 500 mil seguidores no Twitter têm “sequestrado” obituários noticiados pela imprensa para fazer acusações infundadas contra a vacina de covid-19;https://www.estadao.com.br/estadao-verifica/perfis-no-twitter-sequestram-obituarios-para-espalhar-desinformacao-sobre-vacina/
24/08/2023 09:51;antivacina;substantivo e adjetivo;derivação prefixal;Matheus Lima;Jarbas Barbosa, diretor da Organização Pan-Americana da Saúde (OPAS), braço da Organização Mundial da Saúde (OMS), disse neste sábado (22) que a pandemia de Covid-19 afetou a vacinação de outros imunizantes, principalmente por conta dos discursos antivacina, que ganharam força nesse período.;https://www.cnnbrasil.com.br/saude/discurso-antivacina-na-pandemia-afetou-outros-imunizantes-diz-oms/;Por trás dos antivacinas ou sommeliers existe uma gama de fatores individuais, culturais, políticos e econômicos;https://exame.com/ciencia/estudo-sommelier-anti-vacina/;"Segundo o vereador, o evento pode ""configurar crime contra a saúde pública"" e mostra ""vinculação da vereadora ao movimento antivacina"".";https://g1.globo.com/rs/rio-grande-do-sul/noticia/2023/08/09/video-evento-com-medicos-antivacina-e-defensores-do-kit-covid-e-promovido-na-camara-de-vereadores-de-porto-alegre.ghtml
11/11/2023 16:12;pré-covid;substantivo masculino e adjetivo;derivação prefixal;Geideane;"No G7, o PIB superou o nível pré-covid em 4,0%, embora o do Reino Unido continue ""levemente abaixo"" do nível pré-pandemia, segundo a OCDE";https://exame.com/mundo/pib-dos-paises-integrantes-da-ocde-sobe-04-no-2o-trimestre-ante-o-anterior/;Cientista-chefe da OMS diz que modo de vida pré-Covid pode não retornar até 2022;https://www.cnnbrasil.com.br/saude/cientista-chefe-da-oms-diz-que-modo-de-vida-pre-covid-pode-nao-retornar-ate-2022/;‘Pré-Covid’: fenômeno que faz sintomas aparecerem dias antes do teste positivo volta a com a variante Eris;https://agenciaaids.com.br/noticia/pre-covid-fenomeno-que-faz-sintomas-aparecerem-dias-antes-do-teste-positivo-volta-a-com-a-variante-eris/
11/11/2023 16:38;refabricado;adjetivo;derivação prefixal;Geideane;A opção então é comprar um novo um pouco mais barato ou dar chance a uma categoria bastante tímida, mas que vem ganhando espaço no mercado nacional: os celulares refabricados;https://olhardigital.com.br/2019/12/27/videos/celulares-refabricados/;Em compensação, às vezes com um risquinho ou sem qualquer marca de uso, o aparelho refabricado tem um valor bem mais baixo do que um smartphone igual novo;https://olhardigital.com.br/2019/12/27/videos/celulares-refabricados/;Smartphone refabricado é opção barata e ecológica de ter um topo de linha antigo;https://canaltech.com.br/smartphone/smartphone-refabricado-e-opcao-barata-e-ecologica-de-ter-um-topo-de-linha-antigo-150869/
11/11/2023 20:57;multitela;substantivo feminino e adjetivo;derivação prefixal;Julia;COB lança canal multitela para a transmissão do Pan 2023;https://www.bol.uol.com.br/esporte/2023/10/24/cob-lanca-canal-multitela-para-a-transmissao-do-pan-2023.htm;YouTube TV testa multitela para que fãs de esportes possam ver vários jogos ao mesmo tempo;https://www.mundoconectado.com.br/esporte/youtube-tv-testa-multitela-para-que-fas-de-esportes-possam-ver-varios-jogos-ao-mesmo-tempo/;Como usar a função Multitela para ver até quatro conteúdos simultâneos nas TVs Samsung;https://news.samsung.com/br/como-usar-a-funcao-multitela-para-ver-ate-quatro-conteudos-simultaneos-nas-tvs-samsung
13/11/2023 08:34;cringe;adjetivo;empréstimo;Karina;Biscoitar', 'crush', 'flopar', 'date' e 'cringe': ChatGPT explica principais termos usados pela geração Z;https://g1.globo.com/df/distrito-federal/noticia/2023/06/28/biscoitar-crush-flopar-date-e-cringe-chatgpt-explica-principais-termos-usados-pela-geracao-z.ghtml;Eu sou cringe e você também;https://www.estadao.com.br/cultura/no-sofa/eu-sou-cringe-e-voce-tambem/;“Cringe, para os integrantes da geração Z, é um adjetivo usado para classificar pessoas que fazem coisas fora de moda, ultrapassadas, cafonas mesmo. Eles também costumam classificar atitudes ou objetos. Nesse caso, ela é usada como sinônimo de vergonha alheia”;https://g1.globo.com/pop-arte/noticia/2021/06/23/cringe-entenda-o-termo-e-saiba-como-ele-virou-polemica-nas-redes-sociais.ghtml
14/01/2025 16:51;low profile;adjetivo;empréstimo;Vitória Dutra;1. A internet se transformou em uma grande vitrine, causando estranheza quando não se tem um número mínimo de publicações. Mas tal comportamento tem sido bastante adotado e ganhou até nome: low profile — em tradução livre, agir de forma discreta;https://www.correiobraziliense.com.br/revista-do-correio/2023/04/5080803-as-facetas-do-perfil-low-profile-conheca-os-discretos-on-line.html;2. 'Low profile': saiba quem é o único jogador do Botafogo que não postou nada sobre o título da Libertadores;https://oglobo.globo.com/esportes/futebol/botafogo/noticia/2024/12/02/low-profile-saiba-quem-e-o-unico-jogador-do-botafogo-que-nao-postou-nada-sobre-o-titulo-da-libertadores.ghtml;"3. O termo low profile, que pode ser traduzido como ""discreto"", rendeu assunto para o Twitter nos últimos dias. Há quem romantize encontrar aquele crush com menos de duzentos seguidores em uma conta fechada do Instagram";https://www.uol.com.br/universa/noticias/redacao/2020/10/07/o-crush-e-low-profile-twitter-discute-se-e-bom-gostar-de-alguem-misterioso.htm
10/06/2023 14:47;emedebista;substantivo e adjetivo de dois gêneros;derivação sufixal;Julia;Tebet pede votos para Lula, em Niterói, e bolsonaristas jogam ovos em comitiva da emedebista;https://oglobo.globo.com/politica/eleicoes-2022/noticia/2022/10/tebet-pede-votos-para-lula-em-niteroi-e-bolsonaristas-jogam-ovos-em-comitiva-da-emedebista.ghtml;Lula afirma que vai incluir propostas de Simone em plano de governo e quer emedebista em palanque;https://www.estadao.com.br/politica/lula-afirma-que-vai-incluir-propostas-de-simone-em-plano-de-governo-e-quer-emedebista-em-palanque/;STF absolve emedebista condenado por corrupção na Lava-Jato;https://veja.abril.com.br/coluna/radar/stf-absolve-emedebista-condenado-por-corrupcao-na-lava-jato
25/08/2023 22:27;antifa;adjetivo de dois gêneros;truncamento;eli;Quem são os antifas, grupo que está em pé de guerra com os neonazistas nos EUA;https://www.bbc.com/portuguese/internacional-40942701;Os antifas – pronunciado antifás, não antífas, como dizem os americanos – ofuscaram grupos mais conhecidos, como o Black Lives Matter, onde brancos têm que ficar na última fileira;https://veja.abril.com.br/coluna/mundialista/quem-sao-os-antifas-que-estao-tocando-o-terror-nos-eua;Deu a louca na ONU: apoio declarado a antifas americanos;https://veja.abril.com.br/coluna/mundialista/deu-a-louca-na-onu-apoio-declarado-a-antifas-americanos
22/01/2025 14:17;Monetizável;adjetivo de dois gêneros;derivação sufixal;Ana Letícia;“Essa frase [hoje é dia de rock, bebê] já é um patrimônio nacional, é uma patente há mais de 10 anos. Muita gente que já ganhou uma grana ótima em cima dessa frase. Eu deixei a patente aberta por 10 anos… Quem quiser ganhar grana, pode ganhar, eu também. Hoje, a maioria das coisas é monetizável”, diz a atriz;https://vejario.abril.com.br/beira-mar/christiane-torloni-negocios-hoje-e-dia-de-rock-bebe;"As funções da antiga assistente ainda estariam disponíveis, mas a versão aprimorada com inteligência artificial estaria disponível somente para pagantes. O pacote custaria entre US$ 5 e US$ 10 (R$ 27 - R$ 54, em conversão direta). Essa atualização seria uma ""tentativa desesperada"" de revitalizar a Alexa e transformá-la em um produto monetizável, disseram os informantes";https://www.tecmundo.com.br/mercado/286216-alexa-ia-custar-r-30-mes-dizem-informantes.htm;Agora, qualquer pessoa, com canal monetizável ou não, pode receber dinheiro ao postar seus Shorts no YouTube;https://gazzconecta.com.br/gazz-conecta/criadores-tiktoks-para-youtube-receber-100-milhoes-dolares/
07/02/2025 16:22;pós-coronavírus;adjetivo e advérbio;composição;Matheus Lima Jardim;O plano estratégico Retomada da economia local pós-coronavírus de Canela (RS) está disponível no site da secretaria;https://cnm.org.br/comunicacao/noticias/municipios-juntos-pelo-turismo-canela-rs-compartilha-plano-pos-coronavirus;Mas, na era pós-coronavírus, a sociedade não irá mudar apenas “de cima para baixo”;https://super.abril.com.br/especiais/o-mundo-pos-coronavirus;A cartilha Rotina pós-COVID-19: orientações da Terapia Ocupacional está disponível no site [...] ocupacional, onde também pode ser acessado um vídeo com orientações pós-coronavírus;https://ufes.br/conteudo/cartilha-orienta-sobre-cuidados-com-pacientes-pos-covid-19
08/02/2023 19:42;Bookstan;substantivo de dois gêneros;empréstimo;;Boxes de livros que todo leitor bookstan precisa neste Natal!;https://www.adorocinema.com/noticias/filmes/noticia-1000005966/;Você sabe o que é um bookstan;https://becoliterario.com/voce-sabe-o-que-e-um-bookstan/;O fenômeno bookstan e as redes sociais:análise de estratégias utilizadas para atrair seguidores;https://portal.febab.org.br/cbbd2022/article/view/2567/2604
08/02/2023 21:19;Monkeypox;substantivo de dois gêneros;empréstimo;;Fiocruz: monkeypox ainda é problema de saúde pública no Brasil, alertam pesquisadores;https://oglobo.globo.com/saude/medicina/noticia/2023/01/fiocruz-monkeypox-ainda-e-problema-de-saude-publica-no-brasil-alertam-pesquisadores.ghtml;"Brasil tem 77 casos de monkeypox em crianças e adolescentes; conheça os riscos";https://www.cnnbrasil.com.br/saude/brasil-tem-77-casos-de-monkeypox-em-criancas-e-adolescentes-conheca-os-riscos/;Veja as diferenças entre a varíola monkeypox e a varíola humana e como elas afetam os humanos;https://butantan.gov.br/noticias/veja-as-diferencas-entre-a-variola-monkeypox-e-a-variola-humana-e-como-elas-afetam-os-humanos
04/05/2023 21:15;co-CEO;substantivo de dois gêneros;"derivação prefixal; siglação";Matheus Lima;A Netflix anunciou nesta quinta-feira (19) que seu fundador, Reed Hastings, está deixando o cargo de co-CEO da empresa e atuará como presidente executivo. Hastings será substituído pelos co-CEOs Ted Sarandos e Greg Peters.;https://www.cnnbrasil.com.br/economia/fundador-da-netflix-reed-hastings-deixa-cargo-de-co-ceo-da-plataforma/;A desvalorização do papel ocorreu após o anúncio da renúncia Irlau Machado Filho a todos os cargos que exercia na empresa, inclusive o de co-CEO e membro do Conselho de Administração.;https://exame.com/invest/mercados/hapvida-hapv3-cai-mais-de-4-na-bolsa-apos-saida-de-co-ceo-ligado-a-notredame/;Me Poupe! da Nathalia Arcuri anuncia mudanças com chegada de novo co-CEO.;https://portaldobitcoin.uol.com.br/me-poupe-da-nathalia-arcuri-anuncia-mudancas-com-chegada-de-novo-co-ceo/
28/08/2023 14:34;podcaster;substantivo e adjetivo de dois gêneros;empréstimo;Geideane Rodrigues Teixeira;Pedro Scooby vira podcaster e diz que quer fugir de perguntas polêmicas: 'Não vou armar arapuca';https://f5.folha.uol.com.br/celebridades/2023/07/pedro-scooby-vira-podcaster-e-diz-que-quer-fugir-de-perguntas-polemicas-nao-vou-armar-arapuca.shtml;O ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), determinou o bloqueio das contas do podcaster Monark em cinco redes sociais e aplicativos;https://exame.com/brasil/moraes-determina-novo-bloqueio-de-perfis-do-podcaster-monark/;"Giovanni Hamilton tem apenas 15 anos, mas o jovem podcaster já é um fenômeno da internet com seu podcast ""The Giovanni Show"", onde fala semanalmente sobre a NFL";https://ge.globo.com/futebol-americano/noticia/2023/02/11/podcaster-mirim-arrecada-r94-mil-na-internet-para-ir-ao-super-bowl.ghtml
11/11/2023 16:24;lavajatista;substantivo e adjetivo de dois gêneros;derivação sufixal;Geideane;"Nessa estratégia lavajatista com ares de espetáculo, segundo Solano, ""os sentimentos de medo, frustração e desencantamento tão espalhados na população são manipulados para dar lugar à criminalização da política e ao fortalecimento de um perigosíssimo discurso punitivo antipolítico""";https://www.bbc.com/portuguese/brasil-62550844;Alcides Cardoso aposta em discurso lavajatista contra PSB: 'Raquel Lyra está limpando corrupção e atraiu R$ 2,6 bilhões para obras';https://jc.ne10.uol.com.br/colunas/jamildo/2023/08/15572058-no-recife-alcides-cardoso-aposta-em-discurso-lavajatista-contra-psb-raquel-lyra-esta-limpando-corrupcao-do-psb-e-atraiu-rs-26-bilhoes-para-obras.html;Josias: Prestígio de lavajatistas cai conforme o bolsonarismo se deteriora;https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/18/josias-prestigio-de-lavajatistas-cai-conforme-o-bolsonarismo-se-deteriora.htm
13/11/2023 19:16;tiktoker;substantivo de dois gêneros;empréstimo;Matheus Lima;Na descrição, a tiktoker ainda escreveu que se encantou pela Capital e que realmente existe uma certa “magia”, que faz todos quererem voltar.;https://ndmais.com.br/internet/tiktoker-destaques-florianopolis-discordia/;"Aos 23 anos, a TikToker Karissa Wampler está vivendo uma espécie de ""amor patrocinado"" nos EUA.";https://revistapegn.globo.com/redes-sociais/noticia/2023/10/tiktoker-documenta-namoro-a-distancia-na-internet-e-ganha-viagens-ilimitadas-de-companhia-aerea.ghtml;A TikToker faz parte da geração Z, o grupo das pessoas nascidas entre meados da década de 1990 e 2010, que são conhecidos por nascerem já conectados.;https://www.terra.com.br/visao-do-corre/tiktoker-de-itaquera-conquista-seguidores-falando-sobre-realidades-sociais-viagens-e-carreira,976bebb8c758ca206dd5d2d3db5b9defwirt5t79.html?utm_source=clipboard
13/11/2023 22:57;deepnude;substantivo de dois gêneros;empréstimo;Rômulo;"Deep nude consiste na prática de usar aplicativos de inteligência artificial para gerar fotos nuas falsas. Funciona assim: usa-se uma foto em que uma mulher usa um vestido, o sistema consegue ""retirar"" a peça de roupa e, no lugar, ""redesenhar"" o corpo nu, de forma que o resultado fique muito mais verossímil. - Revista Maria Claire";https://revistamarieclaire.globo.com/violencia-de-genero/noticia/2023/11/o-que-e-deep-nude-fotos-nuas-falsas-geradas-inteligencia-artificial-como-denunciar.ghtml;Cantor afirma ter sido alvo de golpe e fake news com “deepnude” - Metrópoles;https://www.metropoles.com/colunas/guilherme-amado/cantor-fake-news-deepnude;"Prática criminosa, ""deep nude"" expõe falsa nudez feminina. Como denunciar? - UOL";https://www.uol.com.br/universa/noticias/redacao/2021/03/29/deep-nude-pratica-cria-nudes-falsos-de-mulheres.htm
15/09/2024 20:24;curtante;substantivo de dois gêneros;derivação sufixal;Beatriz.;É uma tristeza quando o curtante de story para de curtir os storys :(;https://x.com/DianeL0pes/status/1851639741285798143;Minha mãe perguntando com quem que eu tô flertando pelo celular, mal sabe ela que eu não tenho curtante, nem conversante muito menos ficante;https://x.com/luluizac_/status/1817378702268743806;Amo que do nada meu bofe vai nas minhas fotos de meses atrás do Instagram e comenta como se nada, curte todos os meus stories, reage com foguinho e coração, a quase 1 ano apaixonada pelo meu curtante fav;https://x.com/afrontadora/status/1816576988867612794
14/01/2025 16:59;ecossexual;substantivo de dois gêneros;derivação prefixal;Vitória Dutra;1. Ecossexuais são pessoas que têm uma relação de amor e intimidade com a natureza e o planeta. [...] Para os ecossexuais, o prazer e a intimidade estão relacionados ao envolvimento ativo e consciente com o meio ambiente;https://oglobo.globo.com/saude/bem-estar/noticia/2023/06/entenda-o-que-e-ser-ecossexual-como-o-ator-sergio-marone.ghtml;2. A premissa dos ecossexuais é enxergar a Terra como uma amante, e não mais como uma mãe. [...] Ou seja, ecossexuais comumente realizam casamentos com a Terra, ou rituais e tratamentos com a natureza, chegando até mesmo a práticar sexo com o meio ambiente, mas não há zoofilia;https://www.ecycle.com.br/ecossexuais/;3. Sergio Marone, 42, recentemente revelou se identificar como “ecossexual”. O termo existe, pelo menos, desde o início dos anos 2000 e era usado para descrever pessoas interessadas em vegetarianismo e ambientalismo. Com Beth Stephens e Annie Sprinkle, a ecossexualidade ganhou força;https://veja.abril.com.br/coluna/veja-gente/psicologa-comenta-o-termo-ecossexual-como-sergio-marone-se-define
14/01/2025 17:05;antivacinista;substantivo de dois gêneros;derivação prefixal;Vitória Dutra;1. O movimento antivacinista ganhou mais força no Brasil durante a pandemia de covid-19, quando até mesmo autoridades, como o ex-presidente Jair Bolsonaro, espalharam mentiras sobre a vacina. A também diretora da SBim, Melissa Palmieri, defende uma atuação ostensiva contra a desinformação;https://agenciabrasil.ebc.com.br/radioagencia-nacional/saude/audio/2023-09/pni-50-anos-fake-news-do-movimento-antivacina;2. A importância de debater fake news na ciência e na saúde é a de desmistificar a ciência e os cientistas, apresentar informações de qualidade para combater a influência da divulgação de materiais elaborados por grupos antivacinistas, através de mídia sensacionalista, que provocam a insegurança das pessoas em relação aos imunobiológicos;https://abrasco.org.br/fake-news-ciencia-e-movimento-antivacina-abrasco-no-pint-of-science-2019/;"3.Entre os motivos apontados pela Sociedade Brasileira de Imunizações (SBIm) para a queda estão falta de informação dos profissionais de saúde acerca do calendário vacinal; falta de informação da população; pouca confiança em governantes, instituições e profissionais de saúde; horário limitado de funcionamento dos postos de saúde; desinformação; comunicação falha; e crescimento do movimento antivacinista";https://drauziovarella.uol.com.br/vacinas-2/cobertura-vacinal-baixa-e-desafio-para-o-proximo-governo/amp/
22/01/2025 14:35;Bitcoiner;substantivo e adjetivo de dois gêneros;derivação sufixal;Ana Letícia;Donald Trump já flertava com Bitcoin há alguns meses, mas em discurso recente, o candidato à presidência nos EUA reafirmou seu posicionamento de bitcoiner de uma forma única;https://blocktrends.com.br/donald-trump-bitcoiner-btc/;Enquanto muitos investidores afirmam que o Bitcoin é a única criptomoeda honesta e todas as outras são golpes, Avelino Morganti tem uma opinião contrária. Segundo o ex-bitcoiner brasileiro, o Bitcoin perde para todas elas em vários aspectos;https://livecoins.com.br/bitcoin-vai-morrer-diz-avelino-morganti/;O presidente bitcoiner de El Salvador, Nayib Bukele, superou em popularidade até mesmo o Papa em países como Chile, Venezuela, Equador, Guatemala e Honduras;https://cointimes.com.br/bukelismo-presidente-bitcoiner-e-mais-popular-que-o-papa-em-diversos-paises-da-america-latina/
08/02/2023 19:06;Covid longa;substantivo feminino;composição;;Fiocruz mostra que 60% de brasileiros tiveram Covid longa após infecção;https://veja.abril.com.br/saude/fiocruz-mostra-que-60-de-brasileiros-tiveram-covid-longa-apos-infeccao/;Covid longa pode estar associada à falta de atividade física, sugere estudo;https://www.cnnbrasil.com.br/saude/covid-longa-pode-estar-associada-a-falta-de-atividade-fisica-sugere-estudo/;Covid longa: redução de libido e dificuldade de ejaculação são listados como sintomas comuns em novo estudo da Nature;https://oglobo.globo.com/saude/medicina/noticia/2022/07/covid-longa-reducao-de-libido-e-dificuldade-de-ejaculacao-sao-listados-como-sintomas-comuns-em-novo-estudo-da-nature.ghtml
08/02/2023 19:10;Gigafábrica;substantivo feminino;derivação prefixal;;Tesla quer investir US$ 10 bilhões em gigafábrica no Texas;https://olhardigital.com.br/2021/12/17/carros-e-tecnologia/tesla-quer-investir-us-10-bilhoes-em-gigafabrica-no-texas/;Brasil terá gigafábrica de carros elétricos;https://canaltech.com.br/carros/brasil-tera-gigafabrica-de-carros-eletricos-220152/;VW começa a construir 'giga fábrica' de baterias para carros elétricos;https://jornaldocarro.estadao.com.br/carros/vw-comeca-a-construir-giga-fabrica-de-baterias-para-carros-eletricos/
08/02/2023 21:12;Rachadinha;substantivo feminino;derivação sufixal;;A Câmara Municipal de Belo Horizonte (CMBH) recebeu o pedido de cassação do mandato do vereador Léo Burguês (União Brasil), após indiciamento do político por suspeita de 'rachadinha';https://g1.globo.com/mg/minas-gerais/noticia/2023/02/06/rachadinha-cmbh-aceita-pedido-de-cassacao-do-mandato-do-vereador-leo-burgues.ghtml;Vereador é condenado a cinco anos de reclusão por esquema de rachadinha em Muriaé;https://g1.globo.com/mg/zona-da-mata/noticia/2023/02/06/vereador-e-condenado-a-cinco-anos-de-reclusao-por-esquema-de-rachinha-em-muriae.ghtml;Pastor que confessou rachadinha vai liderar a bancada evangélica;https://veja.abril.com.br/coluna/maquiavel/pastor-que-confessou-rachadinha-vai-liderar-a-bancada-evangelica/
09/02/2023 17:50;Subvariante;substantivo feminino;derivação prefixal;;Essa preocupação decorre do fato de variantes e subvariantes – como a XBB.1.5, subvariante da ômicron (...) Jornal da USP;https://jornal.usp.br/radio-usp/situacao-epidemiologica-esta-controlada-mas-covid-19-continua-preocupando-especialistas/;"Quando o material genético viral adquire mutações distintas suficientes, é categorizado como uma variante. Mas se as mudanças não forem tão drásticas, a nova cepa pode ser descrita como uma subvariante"". Estadão Saúde";https://summitsaude.estadao.com.br/desafios-no-brasil/covid-19-o-que-sao-as-subvariantes-da-omicron/;O Instituto Fiocruz alerta para o avanço da subvariante x-b-b do coronavírus. Jovem Pan;https://jovempan.com.br/programas/jornal-da-manha/fiocruz-alerta-para-o-avanco-da-subvariante-x-b-b-do-coronavirus.html
14/02/2023 19:26; publi;substantivo feminino;recomposição;;Aos sete dias de vida, caçula de Virginia e Zé Felipe faz 'publi' nas redes;https://www.uol.com.br/splash/noticias/2022/10/29/aos-sete-dias-de-vida-cacula-de-virginia-e-ze-felipe-faz-publi-nas-redes.htm?cmpid=copiaecola;Blogueira? Michelle Bolsonaro grava vídeo fazendo 'publi;https://www.em.com.br/app/noticia/politica/2023/01/19/interna_politica,1446674/blogueira-michelle-bolsonaro-grava-video-fazendo-publi.shtml;"Uma publi de cerveja rendeu mais do que 5 anos do meu salário como professor', diz Arthur Picoli; veja relatos de outros ex-BBBs sobre voltar à sala de aula";https://g1.globo.com/educacao/noticia/2022/04/05/uma-publi-de-cerveja-rendeu-mais-do-que-5-anos-do-meu-salario-como-professor-diz-arthur-picoli-veja-relatos-de-outros-ex-bbbs-sobre-voltar-a-sala-de-aula.ghtml
14/02/2023 19:36;criptoeconomia;substantivo feminino;composição neoclássica;;Como o combate ao cibercrime se tornou a oportunidade ideal para popularizar as criptomoedas. A inovação já é um aspecto intrínseco à criptoeconomia, entretanto, quando se trata de segurança digital, inovar se mostrou fundamental para barrar a ação de criminosos;https://exame.com/future-of-money/como-o-combate-ao-cibercrime-se-tornou-a-oportunidade-ideal-para-popularizar-as-criptomoedas/;Temos uma gigantesca oportunidade para mercado de capitais desenvolver produtos relacionados às finanças sustentáveis e criptoeconomia;https://www.istoedinheiro.com.br/nascimento-cvm-estuda-ampliar-horario-de-funcionamento-do-mercado/;Um dos aspectos da criptoeconomia que seduz alguns usuários é o fato de funcionar todas as horas, todos os dias, sem exceção. Isso seria perigoso trazer para o mercado organizado;https://g1.globo.com/economia/noticia/2022/12/15/presidente-da-cvm-defende-ampliacao-de-horario-de-funcionamento-dos-mercados.ghtml
25/04/2023 11:28;mucormicose;substantivo feminino;composição neoclássica;Fernanda;Mucormicose: 5 perguntas-chave sobre infecção rara que mutila e mata pacientes de covid na Índia - BBC News;https://www.bbc.com/portuguese/geral-57252889;A mucormicose comumente afeta os seios da face ou os pulmões depois que uma pessoa inala os esporos do fungo no ar - CNN Brasil;https://www.cnnbrasil.com.br/internacional/o-que-a-ciencia-sabe-ate-o-momento-sobre-o-fungo-originado-na-india/;Fiocruz é referência nacional para o diagnóstico da mucormicose - Portal Fiocruz;https://portal.fiocruz.br/noticia/fiocruz-e-referencia-nacional-para-o-diagnostico-da-mucormicose
